Movie Name,IMDB Rating,Budget (Million $),Revenue (Million $),Avg User Watch Time (Minutes),Type
Final Chronicles,3.8,279.9,843.6,112.6,Movie
Broken War,8.7,64.6,210.5,86.1,Movie
Dark Saga,5.9,109.9,493.9,157.2,Movie
Stranger Truth,7.1,99.6,438.9,130.1,Movie
Shadow Truth,6.2,71.6,83.8,66.8,Movie
Midnight Saga,8.7,298.0,935.5,179.6,Series
Eternal Saga,6.6,116.8,289.3,129.0,Series
Stranger Legacy,6.1,282.2,503.7,166.8,Series
Eternal Truth,9.0,117.8,393.5,120.2,Movie
Dark Legacy,7.7,62.0,173.5,129.9,Movie
Secret Prophecy,3.7,36.6,145.9,114.5,Movie
Dark Chronicles,4.2,256.8,236.4,110.7,Movie
Stranger Code,8.1,10.6,19.7,86.2,Series
Midnight Empire,8.4,289.4,178.3,175.5,Series
Lost Chronicles,6.5,126.0,486.0,81.8,Movie
Final Empire,6.6,75.0,345.5,123.2,Movie
Secret Truth,7.1,185.6,583.4,70.5,Series
Eternal Legacy,5.9,40.7,133.3,179.2,Movie
Lost Prophecy,7.4,22.6,16.0,126.7,Movie
Lost Destiny,3.7,248.5,687.6,157.7,Series
Lost Truth,9.2,128.0,367.5,127.6,Movie
Eternal Reckoning,7.9,156.0,105.4,156.6,Movie
Broken Truth,7.1,53.8,216.3,124.1,Movie
Secret Saga,5.1,19.4,34.0,113.4,Movie
Midnight Saga,4.0,111.0,416.9,114.7,Movie
Dark Empire,5.7,152.3,352.3,60.3,Series
Stranger Chronicles,7.3,229.9,1145.0,104.5,Movie
Final Legacy,7.1,150.8,219.4,174.2,Movie
Secret Empire,5.5,235.0,179.1,141.1,Movie
Midnight War,7.0,35.5,174.3,170.3,Movie
Final Reckoning,8.3,20.1,32.1,84.0,Series
Eternal Reckoning,3.2,48.5,162.9,118.9,Movie
Midnight Saga,5.9,231.8,506.6,64.1,Series
Final War,7.9,228.0,770.3,141.2,Series
Stranger War,6.5,43.3,137.8,154.1,Movie
Secret Truth,7.2,10.3,37.9,149.7,Movie
Dark Truth,6.4,205.9,120.0,70.4,Series
Stranger Destiny,9.4,256.7,1094.3,89.7,Movie
Midnight Empire,3.4,226.5,601.1,138.7,Movie
Shadow Destiny,6.2,61.6,174.6,151.1,Series
Hidden Chronicles,3.6,175.5,412.4,92.9,Movie
Stranger Chronicles,4.0,227.5,1126.6,108.7,Movie
Broken Legacy,5.5,77.5,318.3,102.2,Movie
Shadow Saga,4.0,158.8,301.9,60.5,Series
Secret Chronicles,9.3,95.0,382.3,129.2,Series
Stranger Destiny,9.2,68.4,168.7,140.3,Series
Stranger Destiny,5.2,290.9,1284.3,93.2,Movie
Secret Reckoning,7.2,273.9,175.0,142.5,Movie
Secret Chronicles,6.5,134.3,281.9,89.1,Movie
Eternal Code,8.3,41.9,102.0,145.9,Movie
Shadow Prophecy,7.1,218.6,841.4,114.9,Movie
Lost War,3.0,77.5,102.3,164.6,Series
Lost Code,8.0,51.4,91.9,125.4,Movie
Broken Prophecy,7.9,115.1,432.5,82.2,Movie
Broken Reckoning,6.3,159.4,134.8,158.6,Series
Dark Empire,8.9,30.1,42.3,153.3,Movie
Secret Prophecy,8.9,172.0,669.1,70.1,Movie
Secret Destiny,6.4,5.6,24.9,65.8,Movie
Lost Empire,7.0,267.7,1011.8,76.4,Series
Secret War,9.5,276.3,793.6,161.4,Series
Secret Saga,4.9,220.2,208.3,98.4,Movie
Broken Truth,5.1,140.5,593.3,120.6,Movie
Hidden Reckoning,4.2,77.2,81.7,132.4,Movie
Midnight Code,8.8,223.5,499.0,149.2,Movie
Eternal Prophecy,7.8,279.6,203.3,159.6,Series
Midnight Saga,3.7,48.4,178.8,121.9,Series
Shadow War,9.4,140.3,388.0,109.9,Movie
Eternal Saga,7.8,95.3,436.9,83.5,Movie
Lost Prophecy,8.5,107.7,121.1,132.9,Movie
Broken Truth,3.3,122.3,512.0,126.0,Movie
Hidden Code,6.3,285.6,799.1,94.9,Series
Eternal Prophecy,7.5,78.3,168.1,113.5,Movie
Broken Destiny,6.5,148.3,503.6,148.8,Movie
Dark Reckoning,7.3,285.5,1158.2,135.2,Movie
Shadow Truth,8.3,143.3,355.6,117.8,Movie
Secret Empire,5.4,259.2,401.1,92.7,Series
Lost Empire,8.5,18.6,86.0,140.2,Movie
Midnight Code,4.1,286.0,545.8,135.3,Movie
Midnight Reckoning,4.8,57.1,285.0,115.0,Movie
Shadow Destiny,3.3,294.0,1162.2,88.6,Movie
Secret Chronicles,5.4,53.5,192.3,81.0,Series
Dark Chronicles,5.5,133.9,74.4,100.7,Movie
Final Saga,8.2,93.3,235.0,169.0,Movie
Lost War,7.2,130.5,360.3,150.5,Movie
Midnight Prophecy,5.8,75.9,166.5,166.9,Movie
Broken Prophecy,7.2,289.6,340.2,161.1,Movie
Dark Truth,3.3,92.4,199.0,115.1,Movie
Hidden Reckoning,4.2,196.3,164.4,123.7,Series
Broken Prophecy,7.1,42.1,76.2,80.4,Movie
Lost Legacy,7.2,247.5,216.9,146.5,Movie
Shadow Reckoning,8.0,163.2,634.2,110.6,Series
Shadow Reckoning,5.6,293.9,1034.6,79.4,Movie
Final War,7.7,127.6,603.5,71.4,Movie
Shadow Legacy,7.4,59.4,131.3,143.5,Movie
Broken Empire,9.3,104.5,422.0,117.9,Movie
Midnight Empire,4.4,221.4,696.1,61.1,Series
Secret Empire,6.6,198.1,675.0,158.9,Movie
Lost Empire,6.9,233.7,692.6,134.3,Movie
Eternal Saga,9.5,23.0,92.1,64.6,Series
Lost Destiny,4.3,174.5,120.2,96.6,Movie
Shadow Saga,6.4,279.7,241.2,146.7,Movie
Final Saga,5.3,33.3,31.0,67.1,Series
Final Destiny,6.4,29.2,52.5,148.4,Movie
Midnight Reckoning,4.5,215.3,680.4,120.6,Movie
Lost Legacy,3.3,95.2,324.2,153.9,Movie
Dark Code,6.7,197.9,733.6,162.6,Series
Final Chronicles,5.2,164.1,289.4,152.1,Movie
Broken Legacy,4.2,295.8,1013.4,69.4,Movie
Eternal Legacy,5.1,266.8,274.7,115.2,Movie
Lost Code,3.3,203.7,111.0,98.2,Series
Stranger Saga,9.2,79.2,287.2,121.0,Movie
Dark Empire,6.8,79.3,295.0,175.9,Movie
Stranger Reckoning,8.3,264.8,873.7,74.9,Movie
Shadow Legacy,5.8,176.0,293.0,163.9,Movie
Dark Reckoning,8.9,237.0,1107.6,178.9,Movie
Final Chronicles,6.1,135.5,601.7,178.8,Series
Dark War,6.7,31.8,89.7,155.6,Movie
Dark Truth,6.2,100.5,497.6,115.9,Movie
Midnight Prophecy,7.8,49.2,90.7,81.4,Movie
Midnight Prophecy,6.7,234.8,636.3,133.0,Series
Stranger Code,4.8,210.5,984.2,133.2,Movie
Stranger Saga,3.9,27.4,70.7,98.0,Movie
Hidden Reckoning,6.9,186.8,489.3,134.0,Movie
Broken Saga,6.2,262.4,224.9,74.0,Series
Final Reckoning,3.6,209.5,304.0,136.1,Movie
Secret Reckoning,5.6,153.8,186.2,167.6,Movie
Stranger War,6.3,94.2,286.7,116.6,Movie
Eternal War,8.4,266.2,514.6,151.7,Movie
Dark Prophecy,3.5,127.4,107.9,136.3,Movie
Final Legacy,5.3,256.8,717.7,60.4,Movie
Secret Saga,8.3,235.1,825.5,74.6,Movie
Stranger Saga,7.2,245.1,934.9,153.0,Movie
Final Saga,4.9,296.9,1267.4,64.9,Movie
Shadow Chronicles,8.5,224.9,600.2,174.7,Movie
Shadow Reckoning,6.2,11.2,25.3,167.3,Movie
Lost Truth,6.2,62.4,223.3,103.5,Series
Midnight Empire,9.3,11.5,6.4,97.2,Series
Secret War,9.2,57.8,193.7,133.6,Series
Final Empire,5.3,19.4,45.1,133.4,Movie
Stranger Prophecy,3.9,151.0,383.2,70.7,Series
Broken Prophecy,5.1,9.4,17.2,85.8,Movie
Final Destiny,3.2,142.3,152.7,136.4,Series
Final Reckoning,3.1,269.8,622.3,156.1,Series
Broken War,5.6,224.8,424.2,83.0,Movie
Hidden Truth,9.1,283.2,1365.2,144.2,Series
Secret Saga,8.7,68.8,326.5,164.5,Movie
Hidden Code,6.3,159.8,542.9,74.1,Movie
Broken Chronicles,6.7,96.3,439.8,112.7,Movie
Final Code,3.0,148.7,577.1,162.1,Movie
Dark Prophecy,4.4,167.6,344.7,104.5,Movie
Lost Truth,3.2,11.8,38.0,92.3,Movie
Lost Truth,7.9,70.7,105.4,149.5,Movie
Secret Empire,3.9,211.7,760.5,108.1,Series
Dark Code,8.6,232.1,162.8,144.8,Movie
Lost Code,7.2,171.3,726.5,75.2,Series
Midnight Truth,4.5,82.0,256.2,126.4,Movie
Stranger Empire,4.0,122.1,93.2,105.5,Movie
Eternal Prophecy,7.1,29.7,131.4,179.7,Movie
Broken Empire,8.9,286.0,1272.6,131.0,Movie
Broken Truth,7.7,260.7,1130.8,141.9,Movie
Lost Chronicles,5.3,20.6,82.1,75.7,Movie
Final Code,6.8,50.8,180.4,179.0,Movie
Lost Code,5.0,174.7,399.4,66.2,Series
Hidden Truth,9.5,70.5,78.5,68.5,Movie
Eternal Code,7.9,280.4,504.6,69.1,Movie
Secret War,7.0,226.9,467.8,164.5,Movie
Midnight Prophecy,5.8,82.7,174.6,147.4,Series
Secret Prophecy,7.0,2.8,8.5,176.8,Movie
Eternal Reckoning,5.2,240.0,345.1,68.0,Series
Secret Prophecy,3.2,127.8,173.0,143.0,Movie
Dark Code,5.6,193.1,719.6,124.0,Movie
Lost Prophecy,9.0,86.8,46.3,136.7,Movie
Eternal Code,7.1,43.7,51.3,121.5,Movie
Shadow War,3.5,202.9,498.6,141.0,Movie
Lost Saga,8.8,135.6,158.8,168.8,Movie
Stranger Chronicles,4.7,71.3,343.6,130.5,Movie
Eternal War,4.6,42.2,148.4,167.6,Series
Eternal Reckoning,4.9,174.6,427.3,153.9,Movie
Eternal Chronicles,6.8,217.9,219.0,163.8,Movie
Final Prophecy,6.5,85.9,191.8,139.1,Movie
Final Legacy,6.2,220.8,756.8,122.2,Movie
Shadow War,7.7,55.8,271.2,68.3,Series
Lost Truth,5.1,102.2,268.5,160.2,Movie
Hidden Saga,8.1,223.7,808.9,89.0,Movie
Midnight Prophecy,4.1,198.4,273.6,64.4,Series
Secret Truth,8.1,81.9,270.8,122.3,Movie
Stranger Empire,7.3,37.5,59.1,135.9,Movie
Hidden Chronicles,7.4,13.7,19.1,139.4,Movie
Broken Empire,6.1,251.5,702.1,140.4,Movie
Stranger Reckoning,7.3,23.5,34.1,138.4,Series
Shadow Reckoning,3.5,35.3,132.2,157.0,Series
Shadow Destiny,8.5,72.1,340.2,152.3,Movie
Dark Truth,3.4,134.3,305.0,157.5,Movie
Shadow Truth,4.0,237.1,462.6,115.2,Movie
Hidden Prophecy,6.7,75.0,96.9,67.5,Movie
Shadow Empire,7.8,163.5,369.0,136.7,Movie
Lost Legacy,3.5,28.0,84.5,85.2,Series
Eternal Truth,9.0,139.9,304.8,163.1,Movie
Lost Legacy,9.3,54.1,178.7,146.6,Series
Eternal Prophecy,6.9,64.1,223.1,151.9,Series
Secret Chronicles,6.1,110.7,104.1,94.4,Series
Hidden Legacy,7.8,228.6,832.1,136.0,Movie
Stranger War,5.1,223.5,1017.2,123.4,Movie
Secret Code,6.2,125.1,77.3,92.2,Movie
Broken Truth,9.0,36.5,108.8,157.5,Movie
Secret Chronicles,9.2,84.9,273.2,126.0,Series
Hidden Prophecy,9.0,152.1,561.9,82.9,Movie
Final Reckoning,4.7,261.0,583.6,96.6,Movie
Shadow Destiny,4.5,290.5,1215.5,87.3,Movie
Eternal Chronicles,4.9,191.6,561.3,97.5,Series
Hidden Code,5.9,105.9,247.8,82.6,Movie
Final Destiny,5.0,208.3,778.3,104.5,Movie
Stranger Truth,5.4,101.5,474.3,143.3,Movie
Hidden Truth,7.0,188.0,781.0,175.1,Movie
Broken Reckoning,8.0,73.9,346.4,85.3,Series
Midnight Truth,7.8,80.8,137.1,96.0,Movie
Lost War,8.3,23.5,24.3,60.3,Movie
Eternal Legacy,3.2,126.6,367.7,87.0,Series
Dark Truth,3.3,185.8,130.0,110.2,Movie
Secret Chronicles,8.1,236.8,837.2,115.4,Movie
Secret War,6.5,243.3,384.4,92.0,Movie
Eternal War,6.8,297.7,757.5,78.0,Series
Final Empire,3.3,27.2,93.8,127.6,Movie
Secret Empire,4.7,148.4,396.8,109.1,Movie
Midnight Saga,7.1,156.9,245.1,111.2,Movie
Hidden Prophecy,8.6,241.6,1077.9,167.4,Series
Midnight Destiny,9.0,80.6,317.6,127.4,Movie
Stranger Empire,6.3,21.7,69.5,106.6,Series
Eternal Prophecy,6.5,94.8,345.4,90.5,Movie
Secret Legacy,8.4,295.2,699.3,111.4,Series
Final Prophecy,6.5,269.9,591.5,163.4,Movie
Hidden Truth,6.4,119.2,145.5,175.8,Series
Lost Saga,8.9,263.0,1082.6,105.3,Series
Eternal Legacy,8.1,10.8,23.9,85.1,Movie
Final Code,8.9,94.9,343.1,169.7,Movie
Eternal Prophecy,4.4,218.3,403.8,77.3,Movie
Dark Prophecy,6.4,67.2,274.3,95.7,Movie
Broken Legacy,8.5,60.3,58.7,84.5,Movie
Final Empire,3.7,258.7,857.0,127.9,Movie
Stranger Truth,8.2,185.2,765.6,109.0,Series
Stranger Truth,4.2,296.7,1029.9,94.5,Movie
Lost Empire,8.3,41.3,150.0,152.2,Movie
Hidden Chronicles,7.0,107.5,308.2,139.7,Series
Hidden Reckoning,4.3,94.1,283.8,179.5,Movie
Final Chronicles,6.1,264.2,210.4,97.4,Series
Eternal Truth,7.4,77.3,125.9,161.4,Movie
Dark Reckoning,7.1,106.7,400.0,96.3,Series
Eternal Prophecy,5.8,43.7,207.8,61.1,Series
Stranger Code,8.8,232.8,684.0,78.1,Movie
Hidden Truth,6.4,72.1,271.5,121.0,Movie
Midnight Code,6.3,21.4,76.5,157.2,Movie
Hidden Saga,3.4,131.1,655.1,66.9,Series
Midnight Chronicles,9.0,118.0,481.1,159.8,Movie
Hidden Code,4.2,54.1,179.9,145.9,Series
Broken War,6.4,40.9,41.6,64.1,Series
Final Code,8.2,269.1,573.7,72.8,Movie
Secret Prophecy,4.4,21.3,34.7,69.1,Series
Dark Code,6.4,30.7,133.3,141.5,Movie
Hidden Prophecy,4.6,74.3,186.3,127.3,Movie
Final Reckoning,7.9,285.9,831.6,103.1,Movie
Dark Reckoning,6.7,26.5,128.3,70.6,Movie
Dark Prophecy,8.6,245.0,1044.9,107.2,Movie
Eternal Saga,8.8,267.7,1085.3,141.9,Movie
Lost Legacy,7.2,114.0,130.0,71.2,Movie
Broken Reckoning,7.7,88.9,53.6,162.8,Series
Lost Empire,6.6,203.5,216.7,67.5,Movie
Stranger Chronicles,5.5,211.1,808.8,133.0,Series
Eternal Chronicles,7.2,234.2,550.0,82.7,Series
Lost Destiny,8.9,249.3,256.4,71.0,Series
Secret War,5.7,81.3,311.0,102.6,Movie
Midnight Truth,5.0,206.4,283.9,140.0,Movie
Hidden Code,5.5,41.3,130.1,74.5,Movie
Midnight Destiny,5.8,153.7,589.7,117.1,Series
Broken Destiny,3.5,184.3,596.4,108.7,Series
Stranger Destiny,6.2,49.4,245.6,111.3,Series
Shadow Legacy,6.2,23.9,58.6,173.2,Series
Shadow Reckoning,6.8,59.2,112.7,101.9,Series
Final War,5.4,126.8,178.2,179.0,Series
Eternal Code,7.0,266.5,737.4,124.6,Series
Stranger Chronicles,8.7,160.0,693.8,161.1,Series
Lost Saga,9.2,224.8,1070.3,101.9,Movie
Secret Reckoning,6.8,53.1,258.8,70.2,Movie
Lost Truth,3.3,32.7,94.5,70.1,Movie
Shadow Reckoning,9.3,72.6,234.0,128.9,Movie
Shadow Chronicles,7.6,94.9,295.8,171.6,Series
Shadow War,5.2,164.9,428.2,68.5,Movie
Secret Reckoning,4.0,264.5,313.5,142.7,Movie
Shadow Legacy,3.9,128.4,102.0,127.6,Movie
Midnight Reckoning,4.1,156.1,384.8,138.3,Series
Dark Truth,3.3,2.4,3.2,85.9,Movie
Lost Code,8.9,11.0,49.4,68.5,Movie
Broken Empire,6.5,26.0,102.1,69.0,Movie
Eternal Empire,7.5,210.0,689.4,89.6,Movie
Secret War,8.4,146.4,104.4,85.6,Series
Shadow Chronicles,8.1,58.7,193.7,75.2,Series
Eternal Legacy,8.7,178.2,587.1,91.8,Movie
Midnight Reckoning,9.3,163.8,405.6,124.1,Movie
Midnight Saga,5.9,27.6,95.5,173.9,Series
Hidden Reckoning,9.2,192.5,839.4,170.7,Movie
Stranger Chronicles,7.7,230.4,901.1,92.6,Movie
Hidden Saga,3.5,86.7,228.1,67.9,Series
Dark Empire,7.4,206.6,347.1,179.5,Series
Dark War,7.5,60.7,160.9,117.2,Series
Hidden Reckoning,8.9,227.3,1081.2,177.4,Movie
Secret War,5.4,273.6,1146.4,124.5,Movie
Dark Saga,6.8,133.1,82.7,166.4,Movie
Dark Truth,3.1,74.1,298.1,113.7,Movie
Final Reckoning,5.2,120.4,152.6,134.6,Series
Hidden Truth,3.4,75.8,232.7,124.3,Movie
Final Code,6.4,1.4,5.8,86.4,Movie
Secret Chronicles,8.3,195.5,591.5,151.7,Movie
Lost Code,4.3,13.7,31.7,66.6,Movie
Shadow Destiny,6.4,63.9,124.3,103.5,Movie
Shadow Destiny,4.3,217.0,406.4,164.4,Series
Broken Truth,3.8,200.1,854.1,120.3,Series
Secret Chronicles,6.3,22.9,96.5,69.3,Movie
Shadow Prophecy,3.5,198.4,834.3,84.9,Movie
Hidden Truth,6.8,279.2,494.8,73.2,Series
Shadow Truth,3.2,23.3,95.4,93.3,Series
Broken War,3.7,125.3,83.3,79.8,Series
Midnight Empire,6.6,219.1,313.1,145.4,Movie
Lost Chronicles,6.8,200.6,564.7,139.1,Movie
Shadow Truth,3.2,68.7,160.1,76.2,Series
Hidden War,6.7,49.8,50.0,113.4,Movie
Midnight Empire,8.5,235.5,162.0,95.5,Movie
Lost Code,7.7,286.9,932.5,100.5,Movie
Hidden Reckoning,3.9,230.5,440.4,129.1,Movie
Eternal Code,6.9,289.0,165.3,167.8,Movie
Midnight Legacy,7.4,181.9,443.7,167.7,Movie
Midnight War,3.2,278.8,524.3,109.6,Movie
Lost Reckoning,8.6,207.4,641.8,107.2,Series
Stranger War,8.9,272.8,1277.8,122.2,Series
Shadow Destiny,8.5,49.3,93.0,116.9,Movie
Secret Truth,8.4,244.9,1221.3,67.4,Series
Broken Prophecy,7.8,59.8,53.1,129.4,Movie
Stranger Truth,7.1,9.2,8.3,130.2,Series
Broken Empire,7.4,155.8,577.8,114.0,Series
Final Chronicles,8.2,96.2,372.2,109.7,Movie
Secret War,7.3,14.0,33.6,172.7,Movie
Dark Prophecy,5.1,294.1,525.6,132.1,Movie
Secret Prophecy,5.4,200.3,815.8,158.0,Movie
Stranger Legacy,8.8,270.6,1299.7,174.5,Series
Broken Empire,3.1,299.7,1484.9,157.2,Series
Lost Empire,7.5,118.2,396.6,173.2,Movie
Hidden Reckoning,9.2,77.2,295.7,151.1,Series
Midnight Reckoning,7.6,56.0,235.2,80.4,Series
Midnight Truth,9.5,155.0,634.7,87.2,Series
Final Saga,7.5,182.2,905.6,83.3,Series
Shadow Empire,3.2,142.3,590.1,98.7,Movie
Stranger Empire,8.4,116.8,406.6,102.6,Movie
Eternal Legacy,4.9,51.3,112.5,157.3,Movie
Lost Saga,5.9,133.1,424.7,103.3,Movie
Stranger Chronicles,5.0,26.5,118.2,147.3,Movie
Stranger Truth,4.7,259.6,486.7,168.5,Movie
Eternal Destiny,5.8,15.0,9.6,73.7,Movie
Midnight Chronicles,5.5,114.8,226.4,60.0,Movie
Stranger Reckoning,7.1,30.9,149.0,166.6,Series
Lost Reckoning,8.3,232.7,947.9,88.6,Series
Hidden Code,4.9,94.5,126.8,78.4,Movie
Final Truth,4.4,34.8,19.3,95.4,Movie
Eternal Code,7.3,159.9,561.4,82.3,Series
Eternal Empire,7.4,275.0,854.0,155.2,Movie
Broken War,8.9,272.7,238.2,136.1,Movie
Midnight Truth,3.1,75.6,366.4,80.1,Movie
Shadow Code,8.5,216.2,709.2,130.0,Series
Eternal Chronicles,6.4,10.1,34.7,85.0,Movie
Lost Legacy,7.0,40.4,175.4,83.7,Movie
Secret Truth,3.6,150.3,303.1,131.5,Movie
Eternal Legacy,5.8,69.4,209.0,139.8,Series
Secret Empire,4.5,239.7,741.4,101.5,Series
Lost Legacy,4.7,279.4,1356.0,151.6,Movie
Eternal Chronicles,6.3,2.3,2.5,160.5,Movie
Dark Destiny,8.3,70.6,276.4,170.0,Movie
Final Saga,7.8,132.4,408.9,135.1,Movie
Secret War,6.8,169.4,729.1,86.4,Movie
Hidden Prophecy,6.5,274.9,1166.6,149.8,Movie
Shadow Destiny,5.8,267.7,148.3,72.9,Movie
Secret Legacy,9.3,191.5,316.7,81.7,Movie
Shadow War,6.6,78.0,102.5,159.9,Movie
Secret Saga,4.7,235.2,606.3,169.3,Movie
Shadow Empire,4.5,61.6,281.7,68.0,Movie
Eternal Legacy,7.0,289.6,151.3,97.5,Movie
Shadow Reckoning,6.4,2.7,7.3,135.5,Series
Broken Prophecy,3.1,171.4,768.1,172.6,Movie
Lost Reckoning,8.4,27.4,127.9,128.5,Series
Broken War,7.6,122.9,425.0,158.5,Movie
Final War,7.3,190.8,807.8,170.7,Movie
Shadow Destiny,3.4,207.2,405.8,122.3,Series
Secret Prophecy,5.4,235.9,421.5,148.9,Series
Final Chronicles,9.1,178.4,128.6,139.5,Movie
Stranger Prophecy,8.6,76.1,210.4,140.6,Movie
Hidden Prophecy,4.9,266.9,680.9,122.0,Movie
Eternal Saga,4.0,243.5,529.3,134.8,Movie
Broken Truth,5.9,48.9,49.4,126.5,Movie
Broken Destiny,5.3,248.1,381.7,136.5,Movie
Broken Reckoning,7.4,291.8,413.3,120.6,Movie
Final Legacy,9.3,191.5,909.2,86.7,Movie
Stranger Prophecy,5.4,85.3,413.6,143.2,Movie
Lost Reckoning,3.4,182.4,94.0,106.1,Movie
Final Empire,8.8,103.4,131.1,75.3,Movie
Lost Truth,3.2,203.1,913.9,162.2,Movie
Secret Code,9.2,163.9,110.2,81.8,Movie
Final Legacy,7.3,278.9,1323.5,124.9,Movie
Eternal Prophecy,9.1,185.8,410.7,146.5,Movie
Final Legacy,4.3,65.0,190.1,137.7,Series
Stranger Chronicles,3.3,217.8,857.5,79.3,Movie
Shadow Chronicles,6.2,91.0,145.4,83.3,Series
Stranger Code,5.9,82.4,78.5,77.9,Movie
Stranger Chronicles,5.2,118.1,489.5,68.7,Movie
Broken Truth,9.2,4.6,22.7,94.0,Series
Hidden Legacy,8.3,290.8,1007.5,122.9,Movie
Hidden Legacy,7.3,160.2,675.0,80.8,Movie
Stranger Reckoning,4.1,232.3,1100.2,176.5,Movie
Eternal Legacy,7.8,78.1,119.4,143.9,Movie
Midnight Truth,7.7,224.2,465.6,130.0,Movie
Hidden Empire,5.8,170.6,253.4,141.8,Movie
Final Reckoning,9.0,127.8,99.4,112.3,Movie
Lost Destiny,4.1,291.2,1105.2,116.4,Series
Secret Reckoning,4.7,148.7,171.8,166.6,Series
Final Saga,3.4,197.6,181.2,146.6,Movie
Stranger Destiny,8.2,5.6,11.8,130.6,Movie
Secret Reckoning,7.0,91.1,70.4,174.0,Movie
Hidden Destiny,5.0,266.7,348.8,139.5,Movie
Midnight Legacy,4.1,227.9,185.7,107.8,Movie
Eternal Prophecy,3.3,161.5,718.3,65.7,Movie
Final Chronicles,4.1,270.1,1082.8,106.9,Movie
Stranger Chronicles,5.9,146.4,639.4,171.0,Movie
Eternal Chronicles,4.6,170.4,751.0,65.4,Series
Lost Truth,4.7,115.3,547.7,82.1,Movie
Hidden Chronicles,8.7,186.4,249.8,157.0,Series
Secret Truth,6.3,96.4,438.6,103.8,Movie
Midnight Legacy,7.7,116.3,332.9,82.3,Series
Secret Truth,3.2,289.9,361.8,157.9,Series
Lost Code,5.4,34.3,118.4,127.0,Movie
Broken Saga,6.1,32.5,64.1,125.8,Movie
Lost Saga,4.2,14.0,9.9,95.3,Movie
Midnight Destiny,3.8,96.7,82.6,141.0,Series
Final Empire,8.7,120.1,289.0,163.4,Movie
Final Empire,9.1,29.3,123.6,150.0,Movie
Secret Reckoning,3.5,165.2,313.8,133.5,Movie
Final Code,5.3,175.4,692.4,102.1,Movie
Midnight Destiny,9.2,225.6,169.4,162.6,Movie
Final Empire,3.5,292.8,665.2,127.9,Movie
Hidden Prophecy,7.2,186.2,199.9,166.8,Series
Eternal Truth,9.3,34.4,150.9,90.5,Movie
Hidden Code,9.4,27.5,133.5,138.5,Series
Dark Code,6.1,233.5,458.9,172.2,Movie
Eternal Destiny,4.1,195.4,967.2,104.9,Movie
Lost Code,4.3,49.4,191.9,174.2,Movie
Broken Empire,8.8,76.8,38.8,107.1,Series
Secret Prophecy,8.9,225.3,604.6,112.5,Movie
Eternal Code,7.0,170.3,724.4,156.8,Movie
Eternal Chronicles,8.0,175.9,510.5,91.3,Movie
Shadow Empire,7.8,63.8,189.8,144.7,Movie
Lost War,7.3,189.1,475.5,95.8,Series
Shadow Prophecy,8.4,231.4,527.1,131.3,Movie
Final Legacy,7.5,265.7,165.6,153.1,Series
Eternal Truth,6.5,221.3,729.8,63.1,Movie
Lost Code,4.5,173.3,684.6,70.6,Movie
Shadow Saga,7.8,202.3,820.5,172.1,Movie
Eternal Chronicles,6.1,146.0,483.4,157.9,Movie
Broken Prophecy,4.9,68.8,140.1,165.2,Series
Final Chronicles,8.2,264.8,159.3,112.7,Movie
Final Truth,7.5,160.3,726.3,146.0,Movie
Shadow Code,9.1,178.7,434.4,179.8,Movie
Hidden Truth,4.1,297.0,952.0,111.9,Movie
Shadow Destiny,7.2,295.5,406.5,161.6,Movie
Final Code,4.6,176.3,200.8,69.5,Series
Dark Destiny,8.9,11.2,10.0,125.3,Series
Midnight Saga,3.6,119.4,488.9,100.0,Series
Hidden Saga,7.3,281.3,959.0,122.8,Series
Final Chronicles,8.1,87.2,287.3,73.7,Movie
Broken Empire,5.3,299.8,1390.3,104.1,Movie
Stranger Legacy,9.2,26.2,31.8,69.2,Series
Broken Empire,8.5,170.9,216.4,114.4,Series
Shadow Destiny,4.9,155.1,209.8,113.0,Movie
Midnight Code,3.0,77.4,186.2,99.6,Series
Stranger Saga,4.9,284.6,1261.9,173.8,Movie
Eternal Truth,4.8,186.1,831.2,70.0,Movie
Eternal Reckoning,8.8,69.8,220.4,159.0,Movie
Midnight Code,9.3,115.8,400.9,102.6,Series
Secret Code,3.5,216.6,983.3,83.9,Series
Broken Code,6.1,90.0,297.8,92.7,Series
Eternal Code,6.6,264.0,405.0,168.2,Series
Midnight Truth,3.6,50.5,185.4,159.0,Movie
Hidden Legacy,5.5,80.1,317.6,61.9,Movie
Final Destiny,5.1,44.3,148.8,77.7,Movie
Hidden Code,6.5,32.1,55.6,141.0,Movie
Final Prophecy,7.3,90.8,208.8,98.1,Series
Lost Saga,7.6,299.8,784.8,170.3,Movie
Lost Code,3.9,29.2,33.7,154.4,Series
Broken Chronicles,8.3,64.7,164.0,165.0,Series
Broken War,7.4,82.2,100.7,83.1,Series
Broken Prophecy,8.8,186.1,511.3,78.1,Series
Dark Truth,5.9,223.9,163.1,171.8,Movie
Final War,8.8,225.8,1076.7,108.5,Movie
Shadow Legacy,8.6,3.6,5.8,109.9,Movie
Final Saga,5.8,195.9,509.6,142.1,Movie
Dark Legacy,5.5,189.6,122.7,107.7,Movie
Final Saga,9.1,155.8,213.0,165.0,Movie
Hidden Destiny,7.6,114.4,414.1,175.1,Movie
Secret Reckoning,9.0,239.4,240.1,99.9,Movie
Eternal Reckoning,8.2,103.8,345.3,85.0,Series
Dark Saga,7.0,69.8,35.5,69.0,Series
